Area,diameter,perimeter,circularity,homogeneity,compactness,homogeneity,3d bounding box dim rate,compactness2,clbp mean,euler point,x-y projection compactness,min value inside,DC constant,energy,skew inside,kurtosis inside,moment 2,MIP,moment 5,moment 6,moment 7,x-y plane bb rate,T
13.6828125,7.81875,13.78726047,0.436916945,93.00403125,1.222363982,0.185333334,0.185333334,1.083400009,4.980833334,0.695,0.425187188,21.29984086,0.695721628,4.428871222,-0.533873261,1.619188554,178.579601,159.0595669,40870.30031,10501746.77,34285.94904,19.27436726,NON-CANCEROUS
12.1190625,6.255,10.94211174,0.614392927,80.80678125,0.908817696,0.637083334,0.501944444,1.220817722,5.849583334,0.695,0.36804531,7.80242912,0.700201103,1.745864251,-0.309590283,1.25943986,98.70266221,149.9935477,21301.84774,3025714.818,9751.302021,7.743009435,NON-CANCEROUS
14.855625,13.5525,14.14698207,0.450549793,346.0969688,1.07086181,0.374230769,0.280673077,3.38377624,16.958,0.695,0.206330036,7.754893511,0.700292818,1.662368886,-0.268427897,1.40875171,127.5555443,145.6919626,26740.40192,4908492.405,10703.9054,7.707357895,NON-CANCEROUS
14.07375,11.4675,11.23159334,0.677183807,179.4012188,1.105951783,0.442272727,0.442272727,2.096964053,11.17791666,0.695,0.209048887,7.980687516,0.700003422,1.372766608,-0.667073597,2.119172996,219.1538317,150.5177034,47462.58164,14966666.54,13653.91977,7.719241297,NON-CANCEROUS
7.81875,13.03125,8.725593388,0.623342671,199.22175,0.896191641,0.5004,0.424547512,4.294525727,16.10083334,0.695,0.156371913,9.26414779,0.700072188,1.221600731,-0.142334712,1.170197491,229.0533821,138.8121879,45748.55961,15077753.95,4086.476475,7.731125366,NON-CANCEROUS
8.2096875,9.3825,10.65263015,0.439129286,46.24790625,0.996614934,0.617777778,0.267703704,2.730053145,7.587083336,0.695,0.237184353,7.99280555,0.701287024,1.04269039,0.470675845,1.895215786,75.24776961,224.0763736,24260.08808,2626956.483,2587.118326,7.956114067,NON-CANCEROUS
10.5553125,4.69125,9.544370977,0.703324824,31.5095625,1.093509523,0.617777778,0.267703704,0.967250401,3.729833334,0.695,0.644335046,8.029497039,0.538084136,1.519892945,-0.336713512,1.321120782,95.88412418,219.2632313,30250.16277,4173724.505,7474.435192,7.99280555,NON-CANCEROUS
11.728125,11.4675,11.23159334,0.564319839,97.06978125,1.229125179,0.284318182,0.284318182,2.130141851,8.143083336,0.695,0.25908075,8.029497039,0.700529936,1.612539971,-0.039985158,1.200437245,109.6955099,128.417433,20269.01122,3199326.513,8476.055751,8.017266318,NON-CANCEROUS
12.9009375,6.255,16.53307482,0.286479455,72.67528125,1.021944271,0.637083334,0.401555556,1.87404662,9.046583336,3.475,0.257093992,8.041727754,0.575456485,1.665877935,-0.161304867,1.443989334,231.9664731,183.9823734,61406.53496,20495534.71,7674.954229,8.017266318,NON-CANCEROUS
12.51,8.34,11.23159334,0.601941162,52.34653125,1.329531111,0.3475,0.225875,1.39320178,5.0735,0.695,0.428111948,7.956114067,0.700654047,1.530518517,0.091342908,1.424541681,236.857752,213.2193953,72666.23541,24765446.52,9158.845066,7.956114067,NON-CANCEROUS
9.3825,8.86125,9.833852564,0.588912348,73.69171875,1.019231696,0.490588235,0.425176471,1.797204817,7.0195,0.695,0.295878395,8.041727754,0.70061287,1.501574212,-0.200722173,1.214575012,257.6093388,177.670404,65854.90418,24410090.24,4784.15908,7.99280555,NON-CANCEROUS
9.7734375,14.595,10.65263015,0.522772959,146.8752188,1.238755675,0.223392857,0.223392857,2.592624442,9.880583336,0.695,0.25292629,8.176262976,0.700429273,1.518784572,-0.073557721,1.598035507,122.4146802,131.9259974,23236.24721,4092816.08,4792.531658,7.943883353,NON-CANCEROUS
14.855625,8.86125,14.31655646,0.439939807,75.216375,1.285006211,0.408823529,0.28345098,1.508606697,6.197083334,0.695,0.370385763,8.518717714,0.700305909,1.529371203,-0.219004432,1.238331386,103.5751599,140.9861733,21012.06396,3131801.355,11276.7001,7.943883353,NON-CANCEROUS
27.7565625,10.425,28.22372413,0.211502992,195.156,1.079303702,0.556,0.3614,4.471849107,18.07,3.475,0.211237824,8.274107377,0.700331592,1.788962561,0.081063543,1.278753379,126.8061096,188.4710706,34388.06789,6277351.2,42652.46493,7.882731102,NON-CANCEROUS
17.983125,5.2125,18.38987157,0.322765601,40.6575,1.105019854,0.6255,0.240933334,1.047273373,5.200916666,2.085,0.367121131,7.943883353,0.700277906,1.63622062,-0.367952795,1.504180688,212.35669,232.3123824,70983.01053,21689544.71,17176.85305,7.943883353,NON-CANCEROUS
35.184375,10.425,20.77596431,0.494774072,150.9409688,1.272256313,0.59075,0.1807,1.624762999,8.896,0.695,0.257084837,8.261876662,0.700109802,1.525729926,-0.446869429,1.462436319,78.32359747,193.9560094,21859.48886,2464475.56,73930.46751,7.968344782,NON-CANCEROUS
21.110625,17.20125,14.72594526,0.590900287,263.7655313,1.172063088,0.421212121,0.328545455,2.573882548,12.22041666,0.695,0.268248025,8.139571494,0.700269455,1.795149833,-0.123185051,1.254348865,93.84488409,192.6486848,26013.38033,3513624.625,27664.23881,7.943883353,NON-CANCEROUS
10.164375,5.2125,11.23159334,0.489077193,35.06709375,1.025455608,0.278,0.278,1.147681057,3.984666666,0.695,0.570048695,8.310798859,0.700758687,1.607835556,0.204088367,1.181650407,237.2964537,200.5966868,68490.5668,23385087.56,6094.978965,7.943883353,NON-CANCEROUS
44.566875,18.765,21.4748347,0.58658641,467.0530313,1.431878314,0.559861111,0.234240741,2.200901041,15.74175,1.39,0.206738308,8.005036271,0.700007233,1.636733961,-0.627368966,1.926624559,132.2969978,208.3515532,39660.83743,7551162.49,131054.1736,7.943883353,NON-CANCEROUS
13.6828125,13.5525,14.72594526,0.382990927,132.6450938,1.360220499,0.320769231,0.231666666,3.474135595,12.35941666,0.695,0.183134051,7.968344782,0.700749324,1.827395893,0.159297194,1.168014133,125.8364968,117.5798616,21288.86264,3854648.615,11053.98857,7.956114067,NON-CANCEROUS
16.419375,7.2975,13.61768608,0.537439346,85.38075,1.166504666,0.546071429,0.344190476,1.25162817,5.722166666,0.695,0.473117577,7.943883353,0.700413698,1.784681346,-0.226021968,1.176543919,70.04153712,186.4645041,18792.54752,1894621.951,15952.32278,7.943883353,NON-CANCEROUS
25.02,12.51,17.98048278,0.469747072,360.8353125,0.976448935,0.637083334,0.401555556,2.612090898,13.65675,1.39,0.237750713,8.685387645,0.699025373,1.935875641,-0.219437428,1.828270297,227.0735399,157.7260165,51530.65555,16836696.09,38465.82836,8.685387645,NON-CANCEROUS
11.3371875,6.77625,12.21994531,0.460835873,67.59309375,0.939675742,0.641538461,0.370666666,2.283792616,7.54075,1.39,0.345886495,8.924749238,0.699390577,2.059720338,-0.069477393,1.242506718,115.1187391,158.8919677,26318.26815,4359620.325,8235.895922,8.645494158,NON-CANCEROUS
7.81875,13.03125,9.544370977,0.520981351,77.24925,1.202910202,0.278,0.278,2.821842941,8.710666664,0.695,0.217446465,9.23059932,0.699699029,1.451709837,0.42644443,1.728598216,242.7289621,112.2238249,39194.21008,13688625.48,4020.192886,8.672089814,NON-CANCEROUS
9.7734375,14.07375,9.544370977,0.651226689,150.9409688,0.959793075,0.566296296,0.490790124,4.112966369,13.99266666,1.39,0.173432129,8.79177028,0.699554621,1.597354974,-0.307079541,1.348961518,257.0605162,203.8281144,75390.03813,27884934.56,6552.780352,8.645494158,NON-CANCEROUS
23.45625,15.6375,21.35492749,0.312206437,244.4532188,1.360967859,0.231666666,0.231666666,3.878055979,12.18566666,0,0.358375783,8.884855751,0.699452135,1.768042158,-0.00141143,1.270421191,133.9687477,133.4465326,25724.07844,4959469.96,34915.74121,8.605600665,NON-CANCEROUS
25.4109375,14.07375,24.7790394,0.251206706,227.1737813,1.270218125,0.463333334,0.267703704,3.481788865,14.95408334,0,0.173533621,8.645494158,0.675946797,1.904890731,-0.103712253,1.190509109,245.3481924,142.9987421,50481.24355,17821715.42,41202.1058,8.645494158,NON-CANCEROUS
33.620625,15.11625,26.94589056,0.281060731,302.3901563,1.429804975,0.43137931,0.24924138,4.054019477,19.98125,-2.78,0.265222448,8.672089814,0.699266798,1.856288499,-0.478765156,1.469899654,251.4408109,170.0503891,61522.06243,22258575.96,57847.05446,8.645494158,NON-CANCEROUS
52.4390625,10.17,27.18537612,0.640432709,381.1366406,1.140220002,0.8475,0.6426875,1.982946069,12.415875,1.695,0.654368274,16.73542064,0.848865419,8.60146273,0.392167557,2.607409269,202.3528715,234.1800941,55910.58141,13350559.02,312047.1959,16.19731128,NON-CANCEROUS
11.91796875,6.35625,14.19529835,0.533829378,47.71954688,1.36929894,0.76275,0.5876,1.784078565,6.652875,2.5425,0.436206928,16.7623269,0.849491299,4.577482091,0.15495179,1.311833498,265.7467017,270.1967491,84724.56176,26567421.53,11249.34753,16.14350035,NON-CANCEROUS
10.01109375,13.348125,11.49242165,0.684144284,108.4535156,1.334175678,0.2825,0.2825,2.894959449,9.6615,0.8475,0.384869068,16.17040501,0.849549997,4.252229347,0.080873011,1.224264037,280.6120141,233.7804231,77406.20724,25629861.09,9340.478755,16.17040501,NON-CANCEROUS
17.161875,8.263125,18.31017878,0.462028582,219.3859688,1.296169619,0.782307692,0.419093407,2.709065535,12.980875,0.8475,0.368862723,16.78923156,0.849395825,3.99979934,-0.336276366,1.528081879,166.1529207,207.8193343,40741.70197,7988004.465,18978.70478,16.19731128,NON-CANCEROUS
11.44125,9.534375,13.34307871,0.580030269,107.8337813,1.130874683,0.7345,0.5876,3.304362216,11.3565,0.8475,0.268047146,16.41255502,0.830612251,4.240058076,-0.470461515,1.729664764,267.4254334,214.311653,67625.69971,21339800.84,11429.91386,16.17040501,NON-CANCEROUS
68.17078125,11.44125,30.94725562,0.642455815,257.1897656,1.423075367,0.70625,0.244833333,1.41698213,9.732124997,1.695,0.623271135,16.17040501,0.84919417,5.3891767,-0.236922401,2.027264015,122.7659926,184.9657628,26798.10891,3884180.64,463757.8266,15.90135033,NON-CANCEROUS
14.77828125,12.7125,14.04908057,0.675798772,156.7927969,1.25811093,0.466125,0.466125,2.565976982,11.3565,1.695,0.40109565,8.009721064,0.85840476,1.422499398,0.298029057,2.056114914,253.6947592,338.1303348,101218.1301,30299714.91,7883.598113,7.524076932,NON-CANCEROUS
12.3946875,14.619375,13.54986187,0.609333596,193.9768594,1.160305959,0.479021739,0.454017857,4.386315968,15.721125,1.695,0.351127506,7.511935565,0.857746955,2.024885974,0.385009918,2.331899391,260.5510053,305.493981,93919.78448,28875209.79,6023.626527,7.511935565,NON-CANCEROUS
10.01109375,8.263125,10.78641979,0.776633589,92.34042188,1.125949013,0.717115384,0.717115384,2.323405036,8.44675,1.695,0.442537344,7.70619338,0.857642793,1.774685493,0.071744981,2.247994486,271.1822058,296.8966459,95000.7509,30398750.37,4389.497966,6.795610328,NON-CANCEROUS
19.54546875,11.44125,23.27727886,0.325589919,140.0599688,1.233318225,0.517916667,0.517916667,4.909111203,17.854,3.39,0.231371026,7.584782145,0.859138945,1.503713777,0.564712537,1.987968648,335.8565323,261.0757528,103462.032,41003100.9,11910.05324,6.832033618,NON-CANCEROUS
44.8115625,13.98375,23.63027979,0.724338613,288.1764844,1.411219249,0.654886364,0.333863636,1.587228692,10.31125,0.8475,0.501795475,13.28525855,0.850717094,3.323261889,-0.516582511,1.872008783,151.9162501,257.1051139,46083.41833,8261388.473,151584.9094,12.89718341,NON-CANCEROUS
10.4878125,9.534375,11.13942072,0.762867263,203.272875,1.264815194,0.791,0.488942308,2.672208071,12.34525,0.8475,0.327474427,13.24213901,0.850783268,3.357819965,-0.593442856,1.867920104,173.8787414,255.2300254,52365.01881,10743971.92,8502.965847,12.98342171,NON-CANCEROUS
12.3946875,7.6275,12.34464129,0.734121443,103.4956406,1.153159041,0.494375,0.488942308,1.880258062,8.023,0.8475,0.524049299,13.30681833,0.74870415,3.382216254,-0.155337635,1.665392792,280.5082233,280.8564514,92958.32887,30767965.44,11215.74962,13.06966081,NON-CANCEROUS
14.3015625,16.52625,13.69607964,0.688145415,231.7806563,1.164263049,0.554134616,0.554134616,3.714535695,15.523375,2.5425,0.264777974,13.02654126,0.850950675,3.383978013,-0.101316027,1.546672689,325.6051394,219.9822707,84515.21602,32470369.2,15036.94256,12.78938454,NON-CANCEROUS
10.01109375,10.805625,11.13942072,0.728191478,119.6087344,1.241225298,0.498529412,0.498529412,2.199600231,8.870500003,0.8475,0.438579647,13.09122058,0.851229214,3.31555149,0.154429477,1.504724682,323.3306127,265.5630439,101315.6588,38653424.1,7175.170049,12.98342171,NON-CANCEROUS
24.31265625,20.34,19.51539936,0.576191439,274.5423281,1.361992904,0.609140625,0.50496875,5.673492148,22.246875,1.695,0.169984462,13.24213901,0.818358035,3.279813183,-0.061888223,1.413487735,145.1311032,295.5642801,50613.48791,8667718.958,38826.15334,12.87562364,NON-CANCEROUS
17.63859375,10.17,20.30705361,0.386064088,176.0045625,1.244270349,0.7415625,0.7345,5.505974493,17.5715,3.39,0.311936525,12.91874319,0.850968153,3.452017794,0.263025515,2.116880543,292.8415622,225.3197258,77855.86559,26902863.72,18415.09245,12.78938454,NON-CANCEROUS
16.2084375,22.246875,13.19686094,0.840019075,288.1764844,1.360661539,0.460071429,0.460071429,3.846010948,17.54325,0.8475,0.221382185,13.22057923,0.850869952,3.190821626,-0.269236377,1.580943336,305.229939,293.4939468,105703.2391,38070011.88,20885.81483,12.94030297,NON-CANCEROUS
11.91796875,10.805625,12.49085907,0.689456552,183.441375,1.2451784,0.697941177,0.456346153,3.250743929,12.867875,0.8475,0.417921142,12.91874319,0.851055646,3.036716922,-0.035312403,1.635291547,320.6374828,284.2694701,107548.6372,40689763.2,10204.77978,12.91874319,NON-CANCEROUS
18.59203125,8.89875,19.66161713,0.434087869,118.989,1.148070511,0.8475,0.524642857,3.780693395,11.681375,-0.8475,0.539000522,10.00826491,0.853091599,1.996378779,-0.136461757,2.334851483,183.6035892,161.8636417,35064.8424,7596695.07,12602.45742,9.812060053,NON-CANCEROUS
9.534375,8.263125,10.43341885,0.790547959,66.31157813,1.205625542,0.717115384,0.565,2.163051812,7.76875,0.8475,0.313324108,10.00826491,0.853046338,2.88060435,-0.159833162,1.474847623,184.1366002,260.2199765,56538.11543,12284379.44,5301.95462,9.861111268,NON-CANCEROUS
14.3015625,14.619375,13.19686094,0.741193301,167.3282813,1.129208756,0.810652174,0.574826087,3.762741258,13.47525,0.8475,0.288551774,10.1881191,0.853213341,2.125057497,-0.114085509,1.523874288,322.7373264,196.3466083,74770.46901,28473572.76,10997.89908,9.910162483,NON-CANCEROUS
9.534375,12.076875,11.63863943,0.635297403,77.46679688,1.264055068,0.446052631,0.446052631,2.9818004,9.718000003,1.695,0.337999414,9.99191424,0.853598466,2.351625069,0.100184379,1.367506413,273.936555,291.039797,94072.18219,30407099.94,4543.835662,9.99191424,NON-CANCEROUS
11.44125,22.246875,14.34151612,0.502079654,145.6375781,1.397383033,0.242142857,0.242142857,6.030223346,17.218375,1.695,0.213671108,10.22082045,0.853669996,2.62036736,0.740469912,2.431685182,152.7933769,176.9182889,31896.55966,5750806.17,5867.397268,9.861111268,NON-CANCEROUS
21.9290625,23.518125,19.01618065,0.547347015,252.2318906,1.455464539,0.251959459,0.251959459,4.689938768,17.063,0.8475,0.251993947,10.28622153,0.853061694,2.447592134,0.160453068,1.982254398,164.4430491,189.9510067,36857.242,7151913.51,25252.94591,9.861111268,NON-CANCEROUS
11.44125,10.17,12.84386,0.625996099,188.39925,1.31171526,0.47671875,0.314320055,6.028611155,18.743875,4.2375,0.264296523,11.35287311,0.852368528,3.227898781,0.466847525,1.943351634,156.2976684,254.4653925,46928.69033,8655156.465,7679.898508,10.21318583,NON-CANCEROUS
17.63859375,9.534375,21.57283957,0.342088605,78.70626563,1.587989615,0.452,0.391733333,4.083123984,10.579625,-1.695,0.33307891,10.92342583,0.852635348,2.557775717,0.25173376,1.867268663,186.8939753,280.0030028,61747.77076,13618202.06,15592.93069,10.37835754,NON-CANCEROUS
11.91796875,8.263125,16.25273856,0.40722874,231.7806563,1.285252699,0.782307692,0.419093407,5.98883907,19.958625,3.39,0.337472947,10.31228886,0.852076754,4.833497042,0.961697399,3.577969312,285.1748012,259.3878136,87281.75395,29369878.59,8256.34831,10.27925451,NON-CANCEROUS
18.59203125,8.263125,14.90130021,0.755731961,99.1575,1.456727423,0.586730769,0.452,2.074215883,7.82525,1.695,0.442537344,10.65915027,0.852335088,2.626996536,0.246613995,2.146103232,163.6725969,265.802412,51332.65787,9914257.553,21050.37715,10.27925451,NON-CANCEROUS
10.4878125,6.35625,15.89973763,0.374450381,90.48121875,1.017584968,0.8475,0.814903847,4.678713322,12.105125,1.695,0.413740684,10.26273734,0.852668789,3.789949786,0.613651912,1.945591466,265.0396672,248.9828423,77864.7842,24351183.6,4606.825023,10.26273734,NON-CANCEROUS
9.534375,10.17,13.4036441,0.479000241,82.42467188,1.586098439,0.37078125,0.37078125,3.591255364,11.257625,2.5425,0.326851638,10.36184037,0.739505077,3.694206201,0.039601074,1.777064343,261.8632491,259.4689478,80171.70568,24772036.85,5992.146537,10.31228886,NON-CANCEROUS
12.3946875,9.534375,21.21983863,0.248450975,58.87476563,1.185776015,0.7345,0.489666667,4.001480723,9.831,0.8475,0.25504352,11.15466624,0.852804371,2.110483736,0.396345773,2.376825961,296.9700986,268.0386863,93922.60505,32911445.49,6442.966465,10.54353007,NON-CANCEROUS
11.91796875,16.52625,17.31174137,0.358930207,96.6785625,1.506028982,0.391153847,0.391153847,7.195336295,17.274875,2.5425,0.202896831,10.54353007,0.853165048,2.286365227,0.786307418,2.401460681,310.2127258,244.1799889,89378.56828,32716866.27,5713.905004,10.22970299,NON-CANCEROUS
22.40578125,13.98375,24.56815181,0.335045968,107.8337813,1.305556931,0.693409091,0.267090909,5.716612729,17.063,2.5425,0.222616168,12.19900718,0.851719108,2.542752373,0.596764112,2.286284201,302.5508272,194.8682939,69566.97791,24835687.49,25924.93893,11.96021944,NON-CANCEROUS
9.534375,8.263125,12.69764222,0.533746862,37.1840625,1.507524022,0.260769231,0.260769231,1.462049514,4.703625,0.8475,0.520719182,13.17405781,0.851408947,3.140658273,0.271928469,1.413656456,168.6859158,279.3668864,55605.32912,11067842.35,6080.709459,11.92042175,NON-CANCEROUS
10.4878125,10.17,12.84386,0.573829758,78.08653125,1.310938328,0.47671875,0.47671875,2.535450155,8.715124997,0.8475,0.359299983,8.376102261,0.855391949,2.137452246,-0.044997733,1.408303994,258.1825676,186.5897672,56842.22888,17316526.8,4073.492197,8.235363608,NON-CANCEROUS
12.87140625,17.161875,11.63863943,0.857651494,263.3871094,1.099902314,0.690555556,0.690555556,4.976620056,18.5885,0.8475,0.237414643,8.896835286,0.854992173,2.157996468,-0.203590361,1.345307019,172.0164683,317.7938006,64502.07955,13092344.42,8223.860259,8.16499428,NON-CANCEROUS
10.01109375,13.348125,10.28720108,0.853839709,164.8493438,1.388739726,0.565,0.419714286,4.289798867,16.18725,0.8475,0.209679329,8.418323858,0.743735905,2.099403588,0.054201157,1.338231695,166.4058801,227.4229575,44654.4307,8768079.06,4789.150082,8.235363608,NON-CANCEROUS
12.87140625,10.805625,13.69607964,0.619330873,98.53776563,1.517100076,0.398823529,0.398823529,2.604988202,8.9835,0.8475,0.405455096,8.263511338,0.855722417,1.904539795,0.056028351,1.477272137,183.9894877,310.0436811,67308.92672,14613181.47,7245.573794,8.263511338,NON-CANCEROUS
10.4878125,12.076875,11.63863943,0.698827143,94.199625,1.277607286,0.669078947,0.541210526,3.247956767,10.410125,0.8475,0.298249641,8.502767049,0.855726357,1.917514456,0.274159159,1.954421275,156.5680082,322.890672,59650.58567,11020250.14,4364.458231,8.193142011,NON-CANCEROUS
16.68515625,6.991875,19.16239842,0.410128382,39.663,1.298169756,0.693409091,0.267090909,1.440490966,5.183875,0.8475,0.45523457,6.727158952,0.844524064,1.548779263,0.646763392,2.353902485,307.0646803,170.9403724,61932.80385,22438965.96,5798.3794,6.727158952,NON-CANCEROUS
12.87140625,8.89875,18.95561526,0.323325163,66.31157813,1.230816864,0.665892857,0.524642857,4.201689577,10.410125,0.8475,0.27148549,6.599531551,0.802737704,1.476204959,0.501459451,1.784164925,275.0575372,247.4515851,80313.11901,26067267.71,2948.530298,6.312370302,NON-CANCEROUS
10.96453125,6.991875,17.95717785,0.306904446,45.24060938,1.306324494,0.616363636,0.534181818,4.163386106,10.240625,1.695,0.360310697,6.461268532,0.862782284,1.13451617,0.963016243,3.594127221,278.0154849,241.0937574,79088.86553,25944878.54,2813.23404,6.429361682,NON-CANCEROUS
9.534375,24.15375,11.63863943,0.635297403,270.8239219,1.187424595,0.245328947,0.245328947,6.183072484,21.116875,2.5425,0.214307212,6.482539766,0.861379484,1.72123867,0.571926221,1.909809109,315.2439295,246.0867346,91536.74025,34049197.29,3029.502964,6.376184003,NON-CANCEROUS
30.03328125,11.44125,34.41669957,0.228851424,146.8770469,1.348411657,0.753333333,0.326444444,3.045494362,13.065625,0,0.187379052,6.439997299,0.859876866,1.844354078,0.02839581,1.629502535,156.7311043,268.8704354,49724.09625,9198042.083,24036.45236,6.429361682,NON-CANCEROUS
13.82484375,8.89875,15.75351986,0.502798878,69.41025,1.385859001,0.726428571,0.314785714,2.779312723,10.622,4.2375,0.211420582,6.727158952,0.85927493,1.791283692,-0.430543451,1.784991955,167.8045862,253.9666379,50285.64777,9957403.778,7249.212085,6.493175382,NON-CANCEROUS
16.68515625,6.991875,15.40051893,0.634963625,72.50892188,1.397105048,0.616363636,0.400636364,1.229656034,5.127375,0.8475,0.800078928,6.748430185,0.688743224,1.679570313,0.001274837,1.781103518,299.8925357,272.2708068,96344.70047,34092846.93,10595.16277,6.397454831,NON-CANCEROUS
13.82484375,12.076875,19.51539936,0.327638269,123.3271406,1.046149165,0.758289474,0.618526315,5.629416615,17.31725,3.39,0.19572986,8.290502479,0.855894269,2.085348918,0.135293144,1.725770668,197.8377511,309.689737,72292.38563,16875860.7,6850.284979,8.14771898,NON-CANCEROUS
18.1153125,19.704375,17.45795914,0.536473362,249.1332188,1.666893382,0.300725807,0.300725807,3.751547082,17.444375,2.5425,0.207357123,8.251561525,0.854980049,2.546128185,0.221742209,2.177300449,233.1498674,271.7959501,74772.60099,20570628.48,16754.09839,8.08281739,NON-CANCEROUS
10.01109375,6.35625,14.19529835,0.448416677,61.9734375,1.119068505,0.76275,0.7345,2.983904689,8.0795,1.695,0.503727633,24.09170958,0.848417149,8.176476124,0.505398353,1.99160148,123.9366459,227.8819856,33325.3619,4873623.33,11293.98446,24.09170958,NON-CANCEROUS
16.68515625,10.805625,29.94881821,0.167903665,118.989,1.234705169,0.797647059,0.432058824,8.25148691,18.404875,-2.5425,0.367536826,23.38602157,0.848523736,5.118278836,0.211376569,1.937502408,250.5567487,241.2959594,71336.73668,21092163.03,22347.03394,23.38602157,NON-CANCEROUS
16.68515625,9.534375,16.81252266,0.53278721,113.4113906,1.490580539,0.226,0.226,1.321124472,6.07375,0.8475,0.518483657,25.97354695,0.84837997,5.4006739,-0.651018114,1.974478129,217.7643336,193.9611266,49838.24391,12806086.88,41809.12491,23.50363489,NON-CANCEROUS
14.77828125,7.6275,13.34307871,0.749205764,98.53776563,1.108234528,0.776875,0.612083333,1.488694992,7.133125,0.8475,0.448803453,9.51447292,0.853842353,2.128949572,-0.377521963,1.535791771,120.3604406,182.9058009,25975.99418,3689630.659,11890.97621,9.442015103,NON-CANCEROUS
18.1153125,16.52625,17.25117598,0.549411439,422.0391094,1.305835085,0.456346153,0.342259616,4.126259515,20.679,0.8475,0.251603893,9.456506836,0.853954192,2.027133282,-0.327327544,1.717866293,155.5443508,177.6603428,32607.90018,5985535.703,13052.60406,9.398540743,NON-CANCEROUS
17.161875,13.98375,13.69607964,0.825774499,218.7662344,1.348624656,0.539318182,0.539318182,2.557089259,13.630625,0.8475,0.254919326,9.731845568,0.853601295,1.673985181,-0.813445861,2.584171388,267.2415429,183.5449692,57877.03301,18250719.27,16649.92375,9.413031653,NON-CANCEROUS
9.534375,15.890625,10.64020201,0.760119301,242.935875,1.092838009,0.6102,0.51770362,5.236849718,19.63375,0.8475,0.190683735,11.29692842,0.85368515,1.489649813,-0.17356643,1.426967444,279.3132969,169.2709774,55786.91262,18386181.98,4983.14937,9.427523378,NON-CANCEROUS
10.01109375,11.44125,12.99007778,0.535484992,56.39582813,1.215296629,0.753333333,0.326444444,3.329093583,9.251875003,0.8475,0.289228402,9.746622595,0.855166551,1.271482167,0.573953638,2.311072487,91.75897085,273.2442109,29583.34482,3203374.991,3154.795369,9.701880104,NON-CANCEROUS
12.87140625,5.720625,11.63863943,0.857651494,38.42353125,1.33345226,0.753333333,0.326444444,1.179488799,4.54825,0.8475,0.785717915,9.791365095,0.656152957,1.853394635,-0.410596693,1.611006996,116.9234464,267.3749476,36887.78842,5089541.753,9114.509101,9.746622595,NON-CANCEROUS
14.3015625,13.98375,13.69607964,0.688145415,118.3692656,1.498825309,0.346704545,0.346704545,2.597547077,9.929875003,0.8475,0.315929404,9.791365095,0.85424334,1.966370684,-0.048758879,1.463842539,133.765388,156.595359,24716.52807,3901337.006,10335.90971,9.776450654,NON-CANCEROUS
15.73171875,7.6275,20.16083584,0.349340055,88.62201563,1.246183842,0.776875,0.489666667,2.285258289,11.031625,4.2375,0.313506703,9.806279527,0.701725714,2.031412302,-0.196699101,1.760835915,282.8655913,224.3526064,74880.63076,24992756.36,9359.026919,9.776450654,NON-CANCEROUS
15.255,10.17,13.69607964,0.734021776,63.83264063,1.621262757,0.42375,0.2754375,1.698904328,6.18675,0.8475,0.522050182,9.701880104,0.854394683,1.866351716,0.111385776,1.73712097,288.8301364,260.004946,88610.9849,30199591.26,11168.5197,9.701880104,NON-CANCEROUS
11.44125,10.805625,11.99164036,0.718134123,89.86148438,1.242876061,0.598235294,0.518470588,2.191555515,8.55975,0.8475,0.360801353,9.806279527,0.854344471,1.831056324,-0.244765527,1.481082479,314.135129,216.6556366,80305.08099,29766261.12,5833.920604,9.746622595,NON-CANCEROUS
11.91796875,17.7975,12.99007778,0.637482134,179.1032344,1.51056897,0.272410714,0.272410714,3.161509662,12.048625,0.8475,0.308424505,9.970335068,0.854120589,1.852043057,-0.089698085,1.948683586,149.2754553,160.8737882,28334.84821,4990880.04,5844.130331,9.686965672,NON-CANCEROUS
18.1153125,10.805625,17.45795914,0.536473362,91.7206875,1.566968006,0.498529412,0.345647059,1.839631908,7.556875,0.8475,0.45165746,10.38793275,0.853970155,1.864952654,-0.267059361,1.510051583,126.3020834,171.9219883,25622.62475,3818995.178,13751.08394,9.686965672,NON-CANCEROUS
33.84703125,12.7125,34.41669957,0.257911922,237.978,1.316129335,0.678,0.4407,5.453082185,22.035,4.2375,0.257588569,10.08964892,0.854001474,2.181504705,0.098850867,1.559343149,154.6304718,229.8262335,41933.65114,7654755.6,52011.45903,9.612395121,NON-CANCEROUS
21.9290625,6.35625,22.42505921,0.393588269,49.57875,1.34748824,0.76275,0.2938,1.277070767,6.342125,2.5425,0.447676487,9.686965672,0.853936007,1.995247446,-0.448690638,1.834234723,258.9529422,283.2874015,86558.41931,26448761.36,20945.87477,9.686965672,NON-CANCEROUS
42.9046875,12.7125,25.33471907,0.603339606,184.0611094,1.551420468,0.720375,0.22035,1.981275744,10.848,0.8475,0.313495538,10.07473449,0.853731017,1.860512391,-0.544923512,1.78333062,95.50971059,236.5147021,26655.9954,3005241.78,90152.62046,9.716794536,NON-CANCEROUS
